pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215011000	강원도 강릉시 교동	일반	1***	가작로	제1종일반주거	제1종근린생활	25m미만	383.18	226.60	46000	null	200709	13		2004
4215011000	강원도 강릉시 교동	일반	1***	솔올로	제1종일반주거	기타	25m미만	202.4	120.15	19500	null	200709	18	지분	2001
4215011000	강원도 강릉시 교동	일반	1***	율곡초교길39번길	제1종일반주거	제1종근린생활	12m미만	466.91	266.30	53000	null	200709	20		2005
4215013800	강원도 강릉시 안현동	일반	8**	해안로535번길	자연환경보전	숙박	8m미만	1180.35	546.40	96000	null	200709	27		1998
4215037025	강원도 강릉시 연곡면 행정리	일반	2**	진고개로	관리	제1종근린생활	12m미만	523.16	1626.00	60000	null	200709	5		1998
4215010500	강원도 강릉시 임당동	집합	1**	경강로	일반상업	제1종근린생활	25m이상	31.37		36000	1	200709	21		1995
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	관리	숙박	25m이상	4.24		200	null	200709	7	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	관리	숙박	25m이상	4.24		270	null	200709	18	지분	1992
4282033024	강원도 고성군 토성면 교암리	일반	1**	동해대로	관리	기타	25m이상	98	126.00	8500	null	200709	27		1999
4282033035	강원도 고성군 토성면 봉포리	집합	4*	동해대로	관리	숙박	25m이상	8.02		700	null	200709	6	지분	1991
4282033030	강원도 고성군 토성면 신평리	일반	4**	신평골길	관리	숙박	12m미만	3.67	7.06	920	null	200709	10	지분	1985
4282033030	강원도 고성군 토성면 신평리	일반	4**	신평골길	관리	숙박	12m미만	3.67	7.06	920	null	200709	10	지분	1985
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	관리	숙박	12m미만	72.4		2000	null	200709	18		1992
4282033030	강원도 고성군 토성면 신평리	일반	4**	신평골길	관리	숙박	12m미만	7.88	15.20	450	null	200709	21	지분	1985
4282033033	강원도 고성군 토성면 원암리	일반	4**	미시령옛길	관리	숙박	12m미만	5.15	8.50	1450	null	200709	3	지분	1991
