pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215033027	강원도 강릉시 구정면 제비리	일반	9**	남밭길	계획관리	제1종근린생활	8m미만	126.72	271.00	6465	null	201412	21		1986
4215010600	강원도 강릉시 금학동	일반	2*	금성로	일반상업	판매	25m미만	80.89	99.00	69000	null	201412	22		1917
4215035021	강원도 강릉시 옥계면 현내리	일반	5**	현내시장길	제1종일반주거	제2종근린생활	25m미만	65.03	253.00	5900	null	201412	9		1978
4215010900	강원도 강릉시 옥천동	일반	2**	옥천로	일반상업	숙박	8m미만	329.86	166.00	21000	null	201412	11		1981
4215010900	강원도 강릉시 옥천동	일반	2**	옥천로	일반상업	제2종근린생활	25m미만	599.23	181.80	55000	null	201412	23		1991
4215025022	강원도 강릉시 주문진읍 교항리	일반	3**	교항안길	제2종일반주거	제1종근린생활	8m미만	148.26	345.00	10500	null	201412	10		1995
4215011100	강원도 강릉시 포남동	일반	1***	성덕포남로188번길	제2종일반주거	제2종근린생활	12m미만	198.4	168.60	23000	null	201412	10		1991
4215011100	강원도 강릉시 포남동	일반	1***	남구길24번길	제2종일반주거	제1종근린생활	12m미만	958.07	349.40	42000	null	201412	30		1992
4215010100	강원도 강릉시 홍제동	일반	9**	강릉대로	일반상업	숙박	25m이상	570.35	171.85	69250	null	201412	31		2004
4282025022	강원도 고성군 간성읍 신안리	일반	2**	간성로	일반상업	제2종근린생활	25m미만	142.68	80.00	13000	null	201412	4		1984
4282025022	강원도 고성군 간성읍 신안리	일반	2**	간성로	일반상업	제2종근린생활	25m미만	198.24	139.00	26000	null	201412	23		2002
4282033035	강원도 고성군 토성면 봉포리	집합	4*	동해대로	계획관리	숙박	25m이상	4.92		250	null	201412	12		1991
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	9.17		1330	null	201412	1		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	신평골길	계획관리	숙박	12m미만	7.88		500	7	201412	3		1985
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	19.66		3780	5	201412	9		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	16.38		3150	5	201412	9		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	54.6		750	5	201412	9		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	.73		140	null	201412	9		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	.18		679	null	201412	16		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	4		770	5	201412	22		1992
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	5.17		2727	5	201412	1		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	20.07		9545	2	201412	3		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	3.43		1150	5	201412	4		1991
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	3.8		470	13	201412	5		1998
