pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215011000	강원도 강릉시 교동	집합	1***	솔올로	일반상업	제1종근린생활	25m미만	72.54		33000	1	201009	24		2010
4215012100	강원도 강릉시 노암동	일반	2**	율곡로	제2종일반주거	제2종근린생활	25m이상	619.44	215.00	35000	null	201009	10		1999
4215025021	강원도 강릉시 주문진읍 주문리	집합	3**	해안로	일반상업	제2종근린생활	25m미만	30		7000	1	201009	9		1996
4215025021	강원도 강릉시 주문진읍 주문리	일반	2**	주문북로	제2종일반주거	제1종근린생활	25m미만	413.44	169.00	20000	null	201009	10		1994
4215011100	강원도 강릉시 포남동	일반	1***	보래미하길	제2종일반주거	제1종근린생활	12m미만	169.92	330.90	15000	null	201009	20		1992
4282033033	강원도 고성군 토성면 원암리	일반	4**	미시령옛길	계획관리	숙박	12m미만	4.29	7.08	970	null	201009	3	지분	1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		1300	7	201009	7	지분	1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	2.86		1961	null	201009	11	지분	1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		700	4	201009	13	지분	1991
4282033033	강원도 고성군 토성면 원암리	일반	4**	미시령옛길	계획관리	숙박	12m미만	3.43	5.66	810	null	201009	30	지분	1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		1400	7	201009	30	지분	1991
4282033033	강원도 고성군 토성면 원암리	일반	4**	미시령옛길	계획관리	숙박	12m미만	5.15	8.50	1230	null	201009	30	지분	1991
4282031028	강원도 고성군 현내면 마차진리	집합	2**	-	계획관리	숙박	25m미만	3.16		990	10	201009	15	지분	1998
4217012900	강원도 동해시 망상동	집합	3**	동해대로	자연녹지	제2종근린생활	12m미만	159		25000	2	201009	28		1998
4217011100	강원도 동해시 발한동	일반	4*	향로봉길	일반상업	기타	8m미만	298.48	535.00	23015	null	201009	6		2001
4217012400	강원도 동해시 삼화동	일반	8**	삼화로	계획관리	제2종근린생활	12m미만	416.22	330.00	28000	null	201009	2		1989
4217010100	강원도 동해시 천곡동	집합	4**	평릉길	일반상업	제2종근린생활	25m이상	144.84		15000	3	201009	15		2005
4217010100	강원도 동해시 천곡동	일반	8**	중앙로	일반상업	제1종근린생활	25m이상	368.07	222.30	37000	null	201009	30		2002
4223010600	강원도 삼척시 교동	일반	6**	교동로	제2종일반주거	제2종근린생활	25m이상	181.44	192.00	15200	null	201009	1		1994
4223031022	강원도 삼척시 근덕면 하맹방리	일반	3**	삼척로	자연녹지	제2종근린생활	25m미만	50.4	215.00	3500	null	201009	9		1955
4223012000	강원도 삼척시 남양동	집합	5*	진주로	일반상업	제1종근린생활	12m미만	27		6000	null	201009	3		1979
4223010500	강원도 삼척시 당저동	일반	1*	교동로	제2종일반주거	제1종근린생활	25m이상	287.64	168.30	27100	null	201009	3		1992
4223012500	강원도 삼척시 정상동	집합	4**	오십천로	준주거	제1종근린생활	25m이상	29.25		4750	1	201009	30		1993
4223012500	강원도 삼척시 정상동	집합	4**	오십천로	준주거	제1종근린생활	25m이상	29.25		4750	1	201009	30		1993
4221010700	강원도 속초시 노학동	집합	4**	싸리재길	자연녹지	숙박	8m미만	5.25		182	1	201009	3	지분	1991
4221010700	강원도 속초시 노학동	집합	7**	이목로	자연녹지	숙박	12m미만	4.55		200	null	201009	16	지분	1992
4221010700	강원도 속초시 노학동	집합	4**	싸리재길	자연녹지	숙박	8m미만	4.08		200	1	201009	27	지분	1997
4221010200	강원도 속초시 동명동	일반	5*	영금정로2길	일반상업	제1종근린생활	12m미만	68.79	58.00	7600	null	201009	3		2000
4221010200	강원도 속초시 동명동	일반	4**	수복로	제2종일반주거	제1종근린생활	25m미만	43.12	53.00	3300	null	201009	15		2004
4221010200	강원도 속초시 동명동	집합	*	영금정로	일반상업	제1종근린생활	25m미만	17		2600	null	201009	28		1999
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.61		1488	null	201009	1	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	3.7		1296	null	201009	1	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	3.7		2018	null	201009	1	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.61		904	null	201009	1	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.22		808	null	201009	3	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.22		589	null	201009	3	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	3.7		2247	null	201009	3	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	25m미만	4.28		570	2	201009	3	지분	1982
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	3.7		1191	null	201009	3	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.61		904	null	201009	3	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.61		1355	null	201009	3	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	25m미만	4.28		570	3	201009	3	지분	1982
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.61		1488	null	201009	3	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.61		1488	null	201009	6	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	7.45		2494	null	201009	6	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	4.47		1447	null	201009	7	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.61		904	null	201009	7	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	3.7		2018	null	201009	8	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	3.7		2018	null	201009	8	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.61		1488	null	201009	8	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.61		1488	null	201009	9	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	3.7		2247	null	201009	9	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.61		1488	null	201009	10	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.61		1488	null	201009	10	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.61		809	null	201009	13	지분	1989
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	12m미만	2.61		1355	null	201009	15	지분	1989
