pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215013600	강원도 강릉시 난곡동	일반	1**	난곡길	자연녹지	제2종근린생활	8m미만	291.31	988.00	32000	null	200806	9		2000
4215036022	강원도 강릉시 사천면 노동리	일반	1**	한과마을길	관리	제1종근린생활	8m미만	561.34	986.00	14000	null	200806	13		2001
4215031025	강원도 강릉시 성산면 송암리	일반	6**	대송길	관리	제2종근린생활	8m미만	126	998.00	8200	null	200806	16		2006
4215031027	강원도 강릉시 성산면 어흘리	일반	1**	성연로	관리	제2종근린생활	12m미만	66.6	53.67	4850	null	200806	11	지분	1989
4215011400	강원도 강릉시 송정동	일반	1**	경강로	제1종일반주거	제1종근린생활	8m미만	225.02	332.00	19000	null	200806	23		1996
4215010900	강원도 강릉시 옥천동	일반	1**	율곡로	일반상업	업무	25m이상	5095.67	1291.40	370000	null	200806	17		1992
4215012500	강원도 강릉시 입암동	집합	2**	성덕로	제3종일반주거	제2종근린생활	25m미만	135.87		29600	3	200806	11		2007
4215012500	강원도 강릉시 입암동	집합	2**	성덕로	제3종일반주거	제2종근린생활	25m미만	152.38		33200	3	200806	11		2007
4215012500	강원도 강릉시 입암동	집합	2**	성덕로	제3종일반주거	제1종근린생활	25m미만	114.31		23000	3	200806	26		2007
4215012500	강원도 강릉시 입암동	집합	2**	성덕로	제3종일반주거	제1종근린생활	25m미만	114.31		23000	3	200806	26		2007
4215012500	강원도 강릉시 입암동	집합	2**	성덕로	제3종일반주거	제1종근린생활	25m미만	114.31		23000	3	200806	26		2007
4215025022	강원도 강릉시 주문진읍 교항리	일반	7*	웃사다리3길	제2종일반주거	제1종근린생활	8m미만	492.66	336.70	15000	null	200806	2		1991
4215011100	강원도 강릉시 포남동	일반	1***	성덕포남로162번길	일반주거	제1종근린생활	12m미만	1205.47	907.60	95000	null	200806	2		1989
4215011100	강원도 강릉시 포남동	일반	1***	강릉대로	제2종일반주거	제2종근린생활	25m이상	729.2	1169.80	100000	null	200806	30		1986
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	49.5		1000	null	200806	5		1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	49.5		1000	null	200806	5		1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	49.5		1000	null	200806	5		1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	14.85		405	null	200806	9	지분	1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	39.6		1080	null	200806	9	지분	1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	24.75		675	null	200806	9	지분	1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	4.95		135	null	200806	9	지분	1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	9.9		270	null	200806	9	지분	1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	44.55		1215	null	200806	9	지분	1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	4.95		135	null	200806	9	지분	1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	14.85		405	null	200806	9	지분	1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	70.47		1305	null	200806	9	지분	1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	23.49		435	null	200806	9	지분	1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	24.75		675	null	200806	9	지분	1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	49.5		1350	null	200806	9		1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	9.9		270	null	200806	9	지분	1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	14.85		405	null	200806	9	지분	1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	49.5		1350	null	200806	9		1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	49.5		1350	null	200806	9		1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	49.5		1350	null	200806	9		1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	112.41		1590	null	200806	9		1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	9.9		230	null	200806	11	지분	1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	49.5		1200	null	200806	12		1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	49.5		1200	null	200806	12		1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	49.5		1200	null	200806	12		1991
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	49.5		1200	null	200806	12		1991
