pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215034029	강원도 강릉시 강동면 심곡리	일반	8*	헌화로	계획관리	제1종근린생활	12m미만	139.23	86.00	20000	null	201711	15		1995
4215034024	강원도 강릉시 강동면 안인진리	일반	1**	율곡로	계획관리	제2종근린생활	25m미만	481.86	261.00	50000	null	201711	27		2000
4215034028	강원도 강릉시 강동면 정동진리	일반	4*	-	계획관리	제1종근린생활	12m미만	98.25	102.00	15000	null	201711	2		1998
4215011000	강원도 강릉시 교동	일반	1**	강릉대로204번길	준주거	제1종근린생활	25m미만	78.9	143.00	18000	null	201711	1		1983
4215011000	강원도 강릉시 교동	일반	2**	율곡로2874번길	일반상업	숙박	12m미만	381.35	234.50	41900	null	201711	8		1991
4215011000	강원도 강릉시 교동	집합	1***	솔올로	일반상업	기타	25m미만	383.29		56000	3	201711	15		2003
4215010600	강원도 강릉시 금학동	집합	1*	신대학길	일반상업	제2종근린생활	8m미만	407.99		14000	3	201711	3		1996
4215010600	강원도 강릉시 금학동	집합	9*	신대학길	일반상업	제1종근린생활	12m미만	43.05		49583	1	201711	30		2015
4215010600	강원도 강릉시 금학동	집합	9*	신대학길	일반상업	제1종근린생활	12m미만	41.65		47430	1	201711	30		2015
4215011600	강원도 강릉시 내곡동	일반	1*	강변로	제2종일반주거	제1종근린생활	25m미만	58.61	89.00	17000	null	201711	6		1970
4215011600	강원도 강릉시 내곡동	일반	4**	범일로	제3종일반주거	제1종근린생활	25m미만	372.4	331.00	56500	null	201711	10		1999
4215011600	강원도 강릉시 내곡동	일반	1**	남산초교길25번길	제2종일반주거	제1종근린생활	8m미만	198.86	449.00	30000	null	201711	21		1991
4215011900	강원도 강릉시 박월동	일반	1*	박월길94번길	계획관리	제2종근린생활	8m미만	75.19	208.00	6800	null	201711	27		2012
4215013800	강원도 강릉시 안현동	일반	2**	해안로	계획관리	숙박	8m미만	298.73	336.00	64700	null	201711	28		1997
4215037022	강원도 강릉시 연곡면 영진리	집합	1*	영진길	제3종일반주거	제1종근린생활	12m미만	66.7		8900	2	201711	23		2005
4215037022	강원도 강릉시 연곡면 영진리	집합	1*	영진길	제3종일반주거	제1종근린생활	12m미만	51.75		6900	2	201711	23		2005
4215035021	강원도 강릉시 옥계면 현내리	일반	3**	현내시장길	일반상업	제2종근린생활	12m미만	127.8	1336.00	59600	null	201711	30		null
4215010900	강원도 강릉시 옥천동	일반	3**	동부시장길	일반상업	숙박	12m미만	981.52	384.00	60835	null	201711	29		1986
4215010500	강원도 강릉시 임당동	일반	4*	임영로164번길	준주거	제2종근린생활	12m미만	173.11	165.00	36000	null	201711	29		1976
4215025021	강원도 강릉시 주문진읍 주문리	일반	2**	주문로	일반상업	제1종근린생활	12m미만	251.73	122.00	16000	null	201711	17		1992
4215011100	강원도 강릉시 포남동	일반	1***	경강로	준주거	제2종근린생활	25m이상	1377.3	352.90	123000	null	201711	13		1991
4215010100	강원도 강릉시 홍제동	집합	1***	선수촌로63번길	준주거	제1종근린생활	25m이상	65.52		22000	3	201711	28		2017
4215010100	강원도 강릉시 홍제동	일반	9**	강릉대로	일반상업	숙박	25m이상	1140.71	343.70	140000	null	201711	30		2004
4282032023	강원도 고성군 죽왕면 가진리	일반	2**	가향길	계획관리	제2종근린생활	8m미만	720	916.00	154413	null	201711	16		2004
4282032031	강원도 고성군 죽왕면 문암진리	일반	8*	백도해변길	계획관리	숙박	12m미만	1244.52	862.00	95180	null	201711	10		2005
