pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215011300	강원도 강릉시 강문동	집합	2**	해안로	계획관리	숙박	25m이상	26.55		30000	4	201905	1		2018
4215011300	강원도 강릉시 강문동	집합	*	창해로	계획관리	숙박	12m미만	27.45		22508	null	201905	9		2018
4215011300	강원도 강릉시 강문동	집합	*	창해로	계획관리	숙박	12m미만	27.45		26000	null	201905	14		2018
4215011000	강원도 강릉시 교동	일반	1***	솔올로	준주거	제2종근린생활	25m미만	1273.11	396.70	295000	null	201905	27		2002
4215033022	강원도 강릉시 구정면 학산리	일반	6**	오독떼기길	계획관리	제2종근린생활	8m미만	165	694.00	14000	null	201905	11		1997
4215010800	강원도 강릉시 성남동	일반	3**	금성로	일반상업	기타	25m미만	299.1	208.00	79300	null	201905	13		1975
4215010900	강원도 강릉시 옥천동	일반	1**	옥가로7번길	일반상업	숙박	8m미만	222	222.20	29000	null	201905	22		1975
4215010700	강원도 강릉시 용강동	일반	3*	임영로155번길	준주거	제2종근린생활	8m미만	97.92	142.00	15500	null	201905	24		1996
4215010500	강원도 강릉시 임당동	일반	2*	-	용도미지정	제2종근린생활	-	197.71	102.00	38000	null	201905	16		1987
4215025022	강원도 강릉시 주문진읍 교항리	일반	1***	보리골안길	제1종일반주거	제1종근린생활	8m미만	81.9	365.00	19080	null	201905	31		1985
4215025021	강원도 강릉시 주문진읍 주문리	일반	3**	주문로	일반상업	제1종근린생활	8m미만	231.62	430.00	58500	null	201905	17		null
4215011100	강원도 강릉시 포남동	일반	1***	남구길30번길	제2종일반주거	제2종근린생활	12m미만	289	243.80	40000	null	201905	7		1987
4215011100	강원도 강릉시 포남동	일반	1***	남구길24번길	제2종일반주거	제2종근린생활	12m미만	115.2	430.40	34500	null	201905	10		1993
4215011100	강원도 강릉시 포남동	일반	1**	난설헌로	자연녹지	제2종근린생활	25m미만	502.24	1511.00	110000	null	201905	13		2012
4215011100	강원도 강릉시 포남동	일반	1***	성덕포남로	제2종일반주거	제2종근린생활	25m이상	60.79	214.80	20000	null	201905	18		1993
4215011100	강원도 강릉시 포남동	집합	1***	하평길	제3종일반주거	제2종근린생활	25m미만	99.36		6500	3	201905	27		1994
4215011100	강원도 강릉시 포남동	집합	1***	하평길	제3종일반주거	제2종근린생활	25m미만	99.36		6500	3	201905	27		1994
4215011100	강원도 강릉시 포남동	일반	1***	가작로274번길	제2종일반주거	제2종근린생활	25m이상	99.89	181.50	13500	null	201905	28		2001
4215010100	강원도 강릉시 홍제동	일반	6*	토성로	제2종일반주거	제1종근린생활	25m미만	260.62	365.00	43000	null	201905	3		1985
4282033035	강원도 고성군 토성면 봉포리	집합	4*	동해대로	계획관리	숙박	25m이상	4.75		200	30	201905	15		1991
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	97.83		1250	null	201905	3		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	신평골길	계획관리	숙박	12m미만	7.78		170	null	201905	8		1990
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	8.48		1820	null	201905	14		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	신평골길	계획관리	숙박	12m미만	6.23		180	null	201905	16		1990
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	3.59		770	null	201905	23		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	4.57		980	null	201905	28		1992
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	3.43		1000	null	201905	3		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	2.86		1220	null	201905	3		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		2050	null	201905	3		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	22.33		13636	1	201905	7		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	23.14		9150	3	201905	8		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	17.16		6253	null	201905	13		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	5.17		2754	2	201905	15		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		2030	null	201905	16		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	5.17		2091	3	201905	16		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	5.17		4104	2	201905	17		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	3.43		1100	null	201905	20		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	5.17		2500	4	201905	21		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	17.16		6158	null	201905	22		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	3.43		1200	null	201905	22		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	17.16		13634	null	201905	28		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	5.17		2400	null	201905	29		2012
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	3.8		500	null	201905	29		1998
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		2000	null	201905	30		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		2050	null	201905	31		1991
4282031028	강원도 고성군 현내면 마차진리	집합	2**	금강산로	계획관리	숙박	25m미만	6.08		150	3	201905	14		1998
4282031028	강원도 고성군 현내면 마차진리	집합	2**	-	계획관리	숙박	25m미만	3.16		149	10	201905	30		1998
4217010700	강원도 동해시 동회동	집합	8*	효자남길	준주거	제1종근린생활	12m미만	24		13000	1	201905	20		1999
4217010700	강원도 동해시 동회동	집합	8*	효자남길	준주거	제1종근린생활	12m미만	20		11000	1	201905	20		1999
4217012300	강원도 동해시 묵호진동	집합	*	일출로	일반상업	기타	25m미만	424.44		32200	null	201905	7		1998
4217012300	강원도 동해시 묵호진동	집합	*	일출로	일반상업	기타	25m미만	630.04		47800	null	201905	7		1998
