pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215011300	강원도 강릉시 강문동	집합	*	창해로	자연환경보전	숙박	12m미만	4.15		400	null	201508	4		1990
4215011300	강원도 강릉시 강문동	집합	*	창해로	자연환경보전	숙박	12m미만	4.15		277	null	201508	5		1990
4215011000	강원도 강릉시 교동	일반	1**	강릉대로	일반상업	제2종근린생활	25m이상	418.52	162.00	57400	null	201508	6		1980
4215011000	강원도 강릉시 교동	일반	1***	임영로157번길	제2종일반주거	제1종근린생활	8m미만	59.58	38.00	4900	null	201508	7		1974
4215011000	강원도 강릉시 교동	일반	8**	임영로	제2종일반주거	제1종근린생활	25m미만	200.38	170.60	24800	null	201508	11		1975
4215012100	강원도 강릉시 노암동	일반	1*	율곡로2631번길	자연녹지	교육연구	8m미만	574.2	1200.00	42800	null	201508	17		1994
4215010400	강원도 강릉시 성내동	일반	*	임영로	일반상업	제1종근린생활	25m미만	813.15	239.00	84500	null	201508	31		1985
4215031027	강원도 강릉시 성산면 어흘리	일반	3**	-	계획관리	제2종근린생활	8m미만	99	1693.00	21000	null	201508	4		2007
4215037023	강원도 강릉시 연곡면 동덕리	집합	4**	진고개로	근린상업	기타	8m미만	149.76		15630	null	201508	15		1998
4215012500	강원도 강릉시 입암동	집합	2**	성덕로	제3종일반주거	제2종근린생활	25m미만	135.87		28000	3	201508	21		2007
4215011100	강원도 강릉시 포남동	일반	1***	가작로	제2종일반주거	제2종근린생활	25m이상	186.48	538.00	39500	null	201508	10		1993
4215011100	강원도 강릉시 포남동	일반	1***	경강로	준주거	제2종근린생활	25m이상	587.97	212.00	62000	null	201508	17		1988
4215010100	강원도 강릉시 홍제동	집합	1***	토성로	제2종일반주거	제1종근린생활	-	64		22510	null	201508	18		2015
4215010100	강원도 강릉시 홍제동	집합	1***	토성로	제2종일반주거	제1종근린생활	-	64		25110	null	201508	18		2015
4282025025	강원도 고성군 간성읍 상리	일반	4**	수성로	제2종일반주거	제1종근린생활	8m미만	39.24	204.00	4250	null	201508	27		1995
4282025330	강원도 고성군 거진읍 대대리	일반	*	진부령로	계획관리	제2종근린생활	25m미만	223.81	342.00	32000	null	201508	27		2008
4282033037	강원도 고성군 토성면 금화정리	일반	9*	화원길	계획관리	제2종근린생활	8m미만	301.62	1326.00	26000	null	201508	31		2014
4282033035	강원도 고성군 토성면 봉포리	집합	4*	동해대로	계획관리	숙박	25m이상	4.75		200	10	201508	13		1991
4282033035	강원도 고성군 토성면 봉포리	집합	4*	동해대로	계획관리	숙박	25m이상	5.94		300	null	201508	24		1991
4282033035	강원도 고성군 토성면 봉포리	집합	4*	동해대로	계획관리	숙박	25m이상	4.92		318	null	201508	25		1991
4282033035	강원도 고성군 토성면 봉포리	집합	4*	동해대로	계획관리	숙박	25m이상	8.02		550	null	201508	26		1991
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	13.3		3220	1	201508	5		1992
