pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215011400	강원도 강릉시 송정동	일반	9**	경강로2366번길	준주거	기타	12m미만	314.38	192.00	17500	null	200605	8		1988
4215037022	강원도 강릉시 연곡면 영진리	집합	1*	영진3길	제3종일반주거	제1종근린생활	12m미만	33.93		9072	1	200605	18		2005
4215037022	강원도 강릉시 연곡면 영진리	집합	1*	영진3길	제3종일반주거	제1종근린생활	12m미만	32.77		8757	1	200605	18		2005
4215037022	강원도 강릉시 연곡면 영진리	집합	1*	영진3길	제3종일반주거	제1종근린생활	12m미만	33.93		9072	1	200605	19		2005
4215037022	강원도 강릉시 연곡면 영진리	집합	1*	영진3길	제3종일반주거	제1종근린생활	12m미만	32.19		8603	1	200605	19		2005
4215012500	강원도 강릉시 입암동	집합	5**	강변로410번길	제2종일반주거	제1종근린생활	12m미만	118.8		3700	1	200605	15		1992
4215025021	강원도 강릉시 주문진읍 주문리	집합	3**	주문로	일반상업	제1종근린생활	25m미만	77.2		3500	2	200605	4		1976
4215025021	강원도 강릉시 주문진읍 주문리	집합	3**	주문로	일반상업	제1종근린생활	25m미만	76.17		3450	2	200605	4		1976
4215025021	강원도 강릉시 주문진읍 주문리	집합	3**	주문로	일반상업	제1종근린생활	25m미만	47.44		2150	2	200605	4		1976
4215025021	강원도 강릉시 주문진읍 주문리	집합	3**	주문로	일반상업	제1종근린생활	25m미만	341		15500	3	200605	4		1976
4215025021	강원도 강릉시 주문진읍 주문리	집합	3**	주문로	일반상업	제1종근린생활	25m미만	181.8		8200	3	200605	4		1976
4215025021	강원도 강릉시 주문진읍 주문리	집합	3**	주문로	일반상업	제1종근린생활	25m미만	229.96		10420	3	200605	4		1976
4215025021	강원도 강릉시 주문진읍 주문리	집합	3**	주문로	일반상업	제1종근린생활	25m미만	18.88		860	2	200605	4		1976
