pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215011000	강원도 강릉시 교동	일반	1**	강릉대로	일반상업	판매	25m이상	293.72	599.00	75000	null	201105	2		1980
4215011000	강원도 강릉시 교동	일반	1**	율곡로2874번길	일반상업	숙박	12m미만	359.85	175.00	11600	null	201105	11		1976
4215011000	강원도 강릉시 교동	일반	1**	옥가로19번길	일반상업	제1종근린생활	12m미만	197.62	140.50	12000	null	201105	25		1976
4215011000	강원도 강릉시 교동	일반	1**	임영로	제2종일반주거	교육연구	25m미만	191.59	44.50	5500	null	201105	27	지분	1973
4215013000	강원도 강릉시 남항진동	집합	1**	공항길	계획관리	제2종근린생활	25m미만	467.1		40000	null	201105	6		1992
4215011600	강원도 강릉시 내곡동	일반	6**	관대길15번길	제2종일반주거	제1종근린생활	12m미만	188.71	100.65	15000	null	201105	25	지분	1988
4215010800	강원도 강릉시 성남동	일반	5*	중앙시장4길	일반상업	제1종근린생활	8m미만	101.75	96.50	7700	null	201105	3		1985
4215010900	강원도 강릉시 옥천동	일반	3**	중기1길	일반상업	숙박	25m이상	553.56	179.00	49700	null	201105	15		1988
4215010900	강원도 강릉시 옥천동	집합	1**	경강로	일반상업	판매	25m이상	23.16		7000	6	201105	16	지분	2009
4215010900	강원도 강릉시 옥천동	집합	1**	경강로	일반상업	판매	25m이상	21.8		6600	6	201105	16	지분	2009
4215010900	강원도 강릉시 옥천동	집합	1**	경강로	일반상업	판매	25m이상	41.25		25000	6	201105	16		2009
4215010900	강원도 강릉시 옥천동	일반	3**	용지로	일반상업	제2종근린생활	25m이상	962.7	332.50	54000	null	201105	16		1991
4215010900	강원도 강릉시 옥천동	일반	3**	용지로	일반상업	제1종근린생활	25m이상	62.62	73.40	6900	null	201105	17		1972
4215010900	강원도 강릉시 옥천동	일반	3**	옥가로50번길	일반상업	제2종근린생활	25m미만	1113.07	166.00	36900	null	201105	27		1991
4215010700	강원도 강릉시 용강동	집합	2*	임영로155번길	준주거	제1종근린생활	8m미만	16.2		970	1	201105	27		1982
4215012500	강원도 강릉시 입암동	일반	7*	월대산로	자연녹지	제2종근린생활	8m미만	78	391.00	6464	null	201105	13		2010
4215013300	강원도 강릉시 죽헌동	일반	4**	유죽길	자연녹지	제1종근린생활	8m미만	671.29	1806.00	57769	null	201105	2		1993
4215011100	강원도 강릉시 포남동	일반	1***	성덕포남로	제2종일반주거	제2종근린생활	25m이상	709.6	252.50	40500	null	201105	9		1993
4282025321	강원도 고성군 거진읍 거진리	일반	2**	행랑골길	일반상업	제1종근린생활	8m미만	244.99	89.00	10000	null	201105	6		1980
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	1.41		506	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	1.41		506	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	1.41		506	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	1.41		506	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	1.41		506	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	1.41		506	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	1.41		506	1	201105	13	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		260	1	201105	13	지분	1992
