pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215034024	강원도 강릉시 강동면 안인진리	일반	1**	안인진길	관리	제1종근린생활	8m미만	527.67	518.00	30000	null	200707	12		1994
4215011000	강원도 강릉시 교동	일반	1**	강릉대로	일반상업	제1종근린생활	25m이상	973.7	460.00	70000	null	200707	9		1976
4215011600	강원도 강릉시 내곡동	일반	4**	범일로	제2종일반주거	제1종근린생활	25m미만	233.72	389.00	24300	null	200707	11		2001
4215012100	강원도 강릉시 노암동	일반	2**	강변로312번길	제2종일반주거	제1종근린생활	8m미만	70.86	108.00	5500	null	200707	20		1979
4215010800	강원도 강릉시 성남동	일반	1**	중앙시장3길	일반상업	제1종근린생활	8m미만	1220.26	67.40	52000	null	200707	18		1970
4215035021	강원도 강릉시 옥계면 현내리	일반	3**	현내시장길	일반상업	제1종근린생활	8m미만	180.86	326.00	8000	null	200707	25		1979
4215025021	강원도 강릉시 주문진읍 주문리	일반	3**	주문로	일반상업	제1종근린생활	25m미만	221.37	132.17	16000	null	200707	31	지분	1983
4215011100	강원도 강릉시 포남동	일반	1***	강릉대로527번길	제1종일반주거	제1종근린생활	12m미만	338.32	203.10	22700	null	200707	19		1990
4215011100	강원도 강릉시 포남동	일반	1***	남구길18번길	제2종일반주거	제1종근린생활	25m미만	363.64	330.60	33000	null	200707	27		1989
4282025037	강원도 고성군 간성읍 흘리	집합	7*	-	관리	숙박	12m미만	49.5		700	null	200707	13		1991
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	관리	숙박	25m이상	4.24		190	null	200707	2	지분	1992
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	관리	숙박	25m이상	4.24		300	null	200707	10	지분	1992
4282033035	강원도 고성군 토성면 봉포리	일반	1**	토성로	관리	기타	25m미만	143.68	97.00	20000	null	200707	25		2004
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	관리	숙박	12m미만	72.4		9400	null	200707	19		1992
4282033030	강원도 고성군 토성면 신평리	일반	4**	신평골길	관리	숙박	12m미만	4.58	8.82	900	null	200707	23	지분	1985
4282033030	강원도 고성군 토성면 신평리	일반	4**	신평골길	관리	숙박	12m미만	3.67	7.06	920	null	200707	23	지분	1985
4282033030	강원도 고성군 토성면 신평리	일반	4**	신평골길	관리	숙박	12m미만	3.67	7.06	920	null	200707	23	지분	1985
