pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215011000	강원도 강릉시 교동	일반	2*	가작로	제2종일반주거	제2종근린생활	25m이상	787.6	312.00	65000	null	201906	6		1993
4215012100	강원도 강릉시 노암동	일반	3**	노암등길	제2종일반주거	제2종근린생활	12m미만	196.51	87.00	12000	null	201906	25		1996
4215036025	강원도 강릉시 사천면 사천진리	일반	*	진리해변길	근린상업	제1종근린생활	12m미만	220.15	239.00	50000	null	201906	21		2001
4215036028	강원도 강릉시 사천면 산대월리	일반	5**	동해대로	계획관리	제2종근린생활	25m이상	159.21	563.00	35000	null	201906	26		1994
4215036024	강원도 강릉시 사천면 판교리	일반	5**	너다리길	계획관리	제1종근린생활	8m미만	128	633.00	28800	null	201906	26		2016
4215012200	강원도 강릉시 유산동	일반	6**	모산로	제1종일반주거	제2종근린생활	12m미만	274.5	925.00	32850	null	201906	13		2003
4215010500	강원도 강릉시 임당동	일반	8*	문화의길	일반상업	제1종근린생활	25m미만	38.15	44.50	10000	null	201906	19		1966
4215025021	강원도 강릉시 주문진읍 주문리	집합	3**	해안로	일반상업	제2종근린생활	25m미만	30		10000	1	201906	7		1996
4215011200	강원도 강릉시 초당동	일반	1**	강릉대로587번길	제1종일반주거	제2종근린생활	25m미만	398.88	1800.00	125265	null	201906	24		2016
4215011100	강원도 강릉시 포남동	일반	1***	용지각길38번길	준주거	숙박	12m미만	3503.19	1363.70	290500	null	201906	19		1990
4215011100	강원도 강릉시 포남동	일반	1***	강릉대로359번길	제2종일반주거	제1종근린생활	12m미만	335.52	492.20	40000	null	201906	28		1992
4215010100	강원도 강릉시 홍제동	집합	1***	선수촌로	준주거	제2종근린생활	25m이상	78.3		52663	1	201906	12		2016
4215010100	강원도 강릉시 홍제동	집합	1***	선수촌로	준주거	제2종근린생활	25m이상	38.55		9337	2	201906	12		2016
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	97.83		1250	null	201906	3		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	12.07		2590	null	201906	5		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	5.22		1120	null	201906	25		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	.58		140	null	201906	28		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	.59		140	null	201906	28		1992
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	5.17		2000	5	201906	3		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	5.17		2091	3	201906	4		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	5.17		2450	5	201906	5		2012
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	3.8		470	12	201906	10		1998
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		2000	null	201906	11		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	15.59		8500	2	201906	17		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	23.14		16382	3	201906	18		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	3.43		1100	null	201906	20		1991
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	3.8		180	15	201906	20		1998
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	20.07		12000	2	201906	24		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	23.14		13595	3	201906	24		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		1900	null	201906	25		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	3.43		1070	null	201906	26		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	5.17		2150	4	201906	27		2012
4217011300	강원도 동해시 구미동	일반	5**	대동로	일반상업	제1종근린생활	25m이상	189.72	139.00	18000	null	201906	14		1998
4217012300	강원도 동해시 묵호진동	집합	*	일출로	일반상업	기타	25m미만	835.79		62000	3	201906	5		1998
4217011100	강원도 동해시 발한동	일반	5**	발한로	제2종일반주거	제1종근린생활	25m이상	26.4	165.00	5000	null	201906	4		1977
