pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215011000	강원도 강릉시 교동	일반	8**	강릉대로	제2종일반주거	제1종근린생활	25m이상	486.15	408.50	64000	null	201702	10		1980
4215033022	강원도 강릉시 구정면 학산리	일반	6*	칠성로	계획관리	제2종근린생활	25m이상	134.46	337.00	10500	null	201702	10		1957
4215010200	강원도 강릉시 남문동	일반	1**	홍제로	제2종일반주거	업무	12m미만	101.65	342.00	25000	null	201702	13		1987
4215012100	강원도 강릉시 노암동	일반	5**	남부중앙로	자연녹지	제1종근린생활	8m미만	69.12	380.00	21000	null	201702	4		2012
4215036025	강원도 강릉시 사천면 사천진리	일반	*	진리해변길	근린상업	제1종근린생활	12m미만	99.84	101.00	22200	null	201702	24		1995
4215037022	강원도 강릉시 연곡면 영진리	일반	3**	영진2길	제2종일반주거	제2종근린생활	8m미만	57.24	283.00	12500	null	201702	7		1992
4215035021	강원도 강릉시 옥계면 현내리	일반	3**	현내시장길	일반상업	제1종근린생활	25m미만	579.98	331.00	55000	null	201702	28		1989
4215010900	강원도 강릉시 옥천동	집합	2**	옥천로	일반상업	제1종근린생활	25m미만	30		8500	null	201702	24		1977
4215010500	강원도 강릉시 임당동	일반	1**	경강로2069번길	일반상업	제1종근린생활	8m미만	358.29	249.00	51500	null	201702	27		1971
4215025022	강원도 강릉시 주문진읍 교항리	일반	1***	신리천로	제2종일반주거	제2종근린생활	25m미만	178.18	320.00	40000	null	201702	14		2009
4215025021	강원도 강릉시 주문진읍 주문리	일반	2**	해안로	일반공업	제1종근린생활	8m미만	102.56	96.00	20000	null	201702	16		2002
4215025021	강원도 강릉시 주문진읍 주문리	일반	3**	주문로	일반상업	제1종근린생활	25m미만	112.88	274.00	22200	null	201702	23		1976
4215011100	강원도 강릉시 포남동	집합	1***	경강로2323번길	제2종일반주거	제1종근린생활	12m미만	161.28		46670	null	201702	2		null
4215011100	강원도 강릉시 포남동	일반	1***	성덕포남로188번길	제2종일반주거	제2종근린생활	12m미만	140.25	657.90	50000	null	201702	10		2007
4215011100	강원도 강릉시 포남동	일반	1***	강릉대로359번길	제2종일반주거	제2종근린생활	25m이상	729.2	1169.80	130000	null	201702	27		1986
4215010100	강원도 강릉시 홍제동	집합	1***	선수촌로	준주거	제1종근린생활	25m이상	39.41		28000	1	201702	5		2016
4282025025	강원도 고성군 간성읍 상리	일반	4**	수성로	제2종일반주거	제2종근린생활	8m미만	239.76	661.00	16000	null	201702	16		null
4282033036	강원도 고성군 토성면 성대리	일반	1**	신성길	보전관리	제2종근린생활	8m미만	72.34	323.00	13130	null	201702	10		2005
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	9.15		2170	null	201702	7		1992
4282033030	강원도 고성군 토성면 신평리	일반	4**	성대로	계획관리	제2종근린생활	12m미만	704.13	1167.00	22500	null	201702	9		1997
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	7.38		1750	null	201702	24		1992
4282033029	강원도 고성군 토성면 용암리	일반	2**	장새미길	계획관리	제2종근린생활	8m미만	87.75	140.00	2500	null	201702	15		2002
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	1.9		517	44	201702	1		1997
