pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215011000	강원도 강릉시 교동	일반	1**	-	일반상업	숙박	12m미만	52.01	52.50	10322	null	201611	7		1983
4215011000	강원도 강릉시 교동	일반	1**	-	일반상업	숙박	12m미만	54.16	50.90	10010	null	201611	7		1983
4215011000	강원도 강릉시 교동	일반	1**	-	일반상업	숙박	12m미만	68.23	31.14	6123	null	201611	7		1958
4215011000	강원도 강릉시 교동	일반	1**	-	일반상업	제1종근린생활	25m이상	297.85	622.40	270000	null	201611	7		null
4215011000	강원도 강릉시 교동	일반	1**	-	일반상업	숙박	12m미만	76.55	55.00	10810	null	201611	7		1974
4215011000	강원도 강릉시 교동	일반	1**	-	일반상업	숙박	12m미만	65.82	43.00	8540	null	201611	7		1971
4215011000	강원도 강릉시 교동	일반	1**	-	일반상업	숙박	12m미만	55.44	52.20	10260	null	201611	7		1983
4215011000	강원도 강릉시 교동	일반	1**	강릉대로269번길	일반상업	제1종근린생활	12m미만	220.36	201.50	45750	null	201611	7		1970
4215011000	강원도 강릉시 교동	일반	1**	-	일반상업	숙박	12m미만	100.5	52.20	10250	null	201611	8		null
4215011000	강원도 강릉시 교동	일반	1**	-	일반상업	숙박	12m미만	45.49	20.76	4080	null	201611	8		1958
4215011000	강원도 강릉시 교동	일반	1**	강릉대로269번길	일반상업	숙박	12m미만	55.44	49.90	9800	null	201611	8		1983
4215011000	강원도 강릉시 교동	일반	1**	강릉대로269번길	일반상업	숙박	12m미만	173.56	99.20	19500	null	201611	10		1974
4215011000	강원도 강릉시 교동	집합	1***	가작로	제3종일반주거	제2종근린생활	25m이상	56.4		13000	null	201611	19		1999
4215011000	강원도 강릉시 교동	일반	1**	율곡로	제2종일반주거	제2종근린생활	25m이상	199.95	175.00	31000	null	201611	21		1978
4215011000	강원도 강릉시 교동	일반	1**	율곡로2868번길	일반상업	제2종근린생활	8m미만	256.88	159.00	39000	null	201611	27		1973
4215010600	강원도 강릉시 금학동	집합	9*	신대학길	일반상업	제1종근린생활	12m미만	11.56		4028	3	201611	25		2015
4215011600	강원도 강릉시 내곡동	일반	4**	범일로	제2종일반주거	제2종근린생활	25m미만	293.83	408.00	50000	null	201611	25		2004
4215036025	강원도 강릉시 사천면 사천진리	일반	2**	진리해변길	제2종일반주거	제1종근린생활	8m미만	130.24	473.00	43000	null	201611	14		1994
4215013800	강원도 강릉시 안현동	일반	2**	해안로	자연환경보전	숙박	8m미만	533.65	380.00	69000	null	201611	16		2013
4215013800	강원도 강릉시 안현동	일반	8**	경포로	계획관리	숙박	12m미만	1211.9	711.30	165000	null	201611	24		2003
4215010900	강원도 강릉시 옥천동	일반	1**	옥천로71번길	일반상업	숙박	12m미만	417.82	165.30	35000	null	201611	7		1975
4215010900	강원도 강릉시 옥천동	집합	1**	경강로	일반상업	판매	25m이상	48.28		22929	6	201611	22		2009
4215010900	강원도 강릉시 옥천동	집합	1**	경강로	일반상업	판매	25m이상	36.82		17487	6	201611	22		2009
4215010900	강원도 강릉시 옥천동	집합	1**	경강로	일반상업	판매	25m이상	28.6		13584	6	201611	22		2009
4215010700	강원도 강릉시 용강동	집합	2*	임영로155번길	준주거	제1종근린생활	8m미만	14.35		1550	null	201611	12		1955
4215010700	강원도 강릉시 용강동	집합	2*	임영로155번길	준주거	제1종근린생활	8m미만	14.35		1550	null	201611	12		1955
4215010500	강원도 강릉시 임당동	일반	1**	임영로	일반상업	제2종근린생활	25m미만	645.66	222.00	77000	null	201611	16		2002
4215012500	강원도 강릉시 입암동	집합	4**	용지로	제3종일반주거	제1종근린생활	12m미만	36.53		8000	2	201611	11		1998
4215025021	강원도 강릉시 주문진읍 주문리	집합	3**	시장3길	일반상업	판매	8m미만	125.87		15000	null	201611	21		1985
4215010100	강원도 강릉시 홍제동	일반	9**	강릉대로	일반상업	숙박	25m이상	1140.71	343.70	132000	null	201611	5		2004
4282025022	강원도 고성군 간성읍 신안리	일반	2**	간성로	준주거	제1종근린생활	8m미만	152.49	297.00	4516	null	201611	8		1940
4282025321	강원도 고성군 거진읍 거진리	일반	2**	거탄진로	일반상업	제1종근린생활	25m미만	1656.16	415.00	43000	null	201611	15		1998
4282033035	강원도 고성군 토성면 봉포리	집합	4*	동해대로	계획관리	숙박	25m이상	5.94		1000	20	201611	3		1991
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	8.85		2100	null	201611	4		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	신평골길	계획관리	숙박	12m미만	6.23		230	8	201611	7		1990
4282033030	강원도 고성군 토성면 신평리	일반	4**	신평골길	계획관리	숙박	12m미만	6.23	12.00	230	null	201611	15		1990
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	10.33		2450	null	201611	16		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	11.81		2800	null	201611	23		1992
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	2.86		1961	null	201611	2		1991
