pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215034024	강원도 강릉시 강동면 안인진리	일반	1**	율곡로	계획관리	숙박	8m미만	888.21	358.00	67420	null	201505	6		1998
4215011300	강원도 강릉시 강문동	집합	*	창해로	자연환경보전	숙박	12m미만	4.15		200	2	201505	20		1990
4215011000	강원도 강릉시 교동	일반	1**	강릉대로	준주거	업무	25m이상	141.08	66.00	17000	null	201505	13		1971
4215011000	강원도 강릉시 교동	일반	9**	강릉대로	준주거	제1종근린생활	25m이상	277.76	478.40	58500	null	201505	21		1993
4215033023	강원도 강릉시 구정면 구정리	일반	7**	구정중앙로	계획관리	제2종근린생활	8m미만	134.4	687.00	12265	null	201505	13		2014
4215011400	강원도 강릉시 송정동	일반	6**	경강로	제1종일반주거	제1종근린생활	25m이상	998.99	1970.00	218000	null	201505	6		2002
4215037029	강원도 강릉시 연곡면 퇴곡리	일반	2*	황어대길	계획관리	제2종근린생활	8m미만	116.43	709.00	11000	null	201505	14		null
4215010500	강원도 강릉시 임당동	일반	9*	경강로2103번길	일반상업	숙박	8m미만	717.71	350.00	70000	null	201505	22		1988
4215025021	강원도 강릉시 주문진읍 주문리	일반	3**	주문로	일반상업	제1종근린생활	25m미만	555.97	287.00	65000	null	201505	6		1986
4215011200	강원도 강릉시 초당동	일반	3**	난설헌로	자연녹지	제2종근린생활	8m미만	144	790.00	46000	null	201505	8		2010
4215011200	강원도 강릉시 초당동	일반	3**	난설헌로	자연녹지	제2종근린생활	8m미만	144	767.00	35000	null	201505	8		2010
4215011100	강원도 강릉시 포남동	일반	1***	강릉대로359번길	제2종일반주거	제2종근린생활	12m미만	493.01	264.60	32000	null	201505	4		1991
4215011100	강원도 강릉시 포남동	집합	1***	하평3길	제3종일반주거	제1종근린생활	25m미만	32.4		10000	null	201505	6		1995
4215011100	강원도 강릉시 포남동	일반	1***	보래미길	제2종일반주거	제2종근린생활	12m미만	492.6	203.70	34500	null	201505	8		1994
4215011100	강원도 강릉시 포남동	일반	1***	강릉대로	제2종일반주거	제2종근린생활	25m이상	1291.84	565.80	90000	null	201505	8		1996
4215010100	강원도 강릉시 홍제동	일반	2*	골말길	제2종일반주거	제2종근린생활	8m미만	103.88	218.00	14000	null	201505	20		1994
4282025330	강원도 고성군 거진읍 대대리	일반	2**	진부령로	자연녹지	제1종근린생활	25m미만	238.5	1115.00	18500	null	201505	11		1996
4282032029	강원도 고성군 죽왕면 삼포리	집합	2**	삼포해변길	계획관리	숙박	25m이상	.71		300	7	201505	12		1992
4282033035	강원도 고성군 토성면 봉포리	집합	4*	동해대로	계획관리	숙박	25m이상	8.02		350	20	201505	6		1991
4282033035	강원도 고성군 토성면 봉포리	집합	4*	동해대로	계획관리	숙박	25m이상	8.02		600	null	201505	19		1991
4282033035	강원도 고성군 토성면 봉포리	집합	4*	동해대로	계획관리	숙박	25m이상	4.92		400	null	201505	27		1991
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	.73		140	null	201505	11		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	1.45		210	null	201505	11		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	.97		140	null	201505	11		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	9.83		2380	1	201505	11		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	14.46		3500	1	201505	11		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	43.37		500	1	201505	11		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	14.46		3500	1	201505	11		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	43.37		500	1	201505	11		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	14.46		3500	1	201505	11		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	신평골길	계획관리	숙박	12m미만	4.16		267	7	201505	19		1990
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	12.14		2940	1	201505	26		1992
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	3.8		500	null	201505	8		1997
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	3.2		888	23	201505	8		1997
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		3400	5	201505	11		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		2050	6	201505	14		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	20.07		11000	2	201505	15		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	3.43		1200	3	201505	15		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	5.17		2300	2	201505	15		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	23.14		12727	3	201505	18		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	5.17		2600	3	201505	18		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		2030	5	201505	19		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		2000	6	201505	20		1991
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	3.2		888	23	201505	21		1997
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		2050	8	201505	21		1991
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	3.2		888	23	201505	21		1997
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	3.2		888	23	201505	21		1997
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	5.17		2364	2	201505	26		2012
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	3.43		1050	4	201505	29		1991
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	2.7		679	13	201505	29		1997
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	2.7		679	13	201505	29		1997
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	3.2		888	23	201505	29		1997
4282033033	강원도 고성군 토성면 원암리	집합	4**	-	계획관리	숙박	12m미만	20.07		11364	1	201505	29		2012
4282031028	강원도 고성군 현내면 마차진리	집합	2**	금강산로	계획관리	숙박	25m미만	1.32		263	8	201505	6		1998
4282031028	강원도 고성군 현내면 마차진리	집합	2**	금강산로	계획관리	숙박	25m미만	2.53		382	8	201505	31		1998
4217010700	강원도 동해시 동회동	집합	4**	청운1길	제3종일반주거	제1종근린생활	25m미만	22.5		1800	20	201505	7		1995
4217010700	강원도 동해시 동회동	집합	4**	청운1길	제3종일반주거	제2종근린생활	25m미만	22.57		2000	null	201505	11		1995
4217010700	강원도 동해시 동회동	집합	8*	효자남길	준주거	제1종근린생활	12m미만	29.25		5330	null	201505	27		2000
4217010700	강원도 동해시 동회동	집합	8*	효자남길	준주거	제1종근린생활	12m미만	29.25		5340	null	201505	27		2000
4217010700	강원도 동해시 동회동	집합	8*	효자남길	준주거	제1종근린생활	12m미만	29.25		5330	null	201505	27		2000
4217010900	강원도 동해시 쇄운동	일반	6*	청운2길	제3종일반주거	제2종근린생활	12m미만	734.01	487.00	70000	null	201505	26		2007
4217010100	강원도 동해시 천곡동	일반	9**	감추6길	제2종일반주거	제1종근린생활	12m미만	29.76	263.70	9000	null	201505	6		1995
4217010100	강원도 동해시 천곡동	집합	8**	천곡1길	일반상업	제2종근린생활	25m이상	37.72		1600	2	201505	11		1996
4217010100	강원도 동해시 천곡동	일반	8**	중앙로	일반상업	제2종근린생활	25m이상	1318.16	375.80	106250	null	201505	13		1995
4217010600	강원도 동해시 효가동	일반	2**	동해대로	일반상업	제1종근린생활	8m미만	320.62	228.00	11300	null	201505	15		2002
4223010600	강원도 삼척시 교동	집합	7**	청석로	제2종일반주거	제2종근린생활	25m미만	55.24		20500	1	201505	10		2004
4223010600	강원도 삼척시 교동	집합	7**	청석로	제2종일반주거	제2종근린생활	25m미만	55.24		20500	1	201505	10		2004
4223012000	강원도 삼척시 남양동	집합	3*	척주로	일반상업	제1종근린생활	25m미만	85		45000	1	201505	1		2002
4223012000	강원도 삼척시 남양동	집합	5*	중앙로	일반상업	제1종근린생활	25m이상	128.96		7000	3	201505	8		1990
4223012500	강원도 삼척시 정상동	집합	3**	정상안길	제2종일반주거	교육연구	25m미만	41.2		4630	2	201505	28		2005
4223012500	강원도 삼척시 정상동	집합	3**	정상안길	제2종일반주거	교육연구	25m미만	41.2		4640	2	201505	28		2005
4223012500	강원도 삼척시 정상동	집합	3**	정상안길	제2종일반주거	교육연구	25m미만	41.2		4630	2	201505	28		2005
4223012500	강원도 삼척시 정상동	일반	3**	봉황마을4길	제2종일반주거	제1종근린생활	25m미만	239.94	214.00	43000	null	201505	29		2009
4223012600	강원도 삼척시 정하동	집합	4*	새천년도로	준주거	제2종근린생활	25m미만	106.11		6600	3	201505	28		1997
4223012600	강원도 삼척시 정하동	집합	4*	새천년도로	준주거	제2종근린생활	25m미만	86.13		5400	3	201505	28		1997
4221010600	강원도 속초시 교동	집합	7**	미시령로3359번길	제3종일반주거	제1종근린생활	25m미만	19.02		3900	1	201505	7		1992
4221010600	강원도 속초시 교동	일반	9**	밤골2길	제1종일반주거	제2종근린생활	25m미만	212.88	202.40	25500	null	201505	8		2000
4221010700	강원도 속초시 노학동	집합	4**	싸리재길	자연녹지	숙박	8m미만	5.25		2000	2	201505	7		1991
4221010700	강원도 속초시 노학동	집합	7**	사당골길	자연녹지	숙박	8m미만	5.94		455	6	201505	14		1997
4221010700	강원도 속초시 노학동	집합	7**	이목로	자연녹지	숙박	12m미만	2.27		600	12	201505	14		1992
4221010700	강원도 속초시 노학동	집합	7**	이목로	자연녹지	숙박	12m미만	1.82		480	12	201505	14		1992
4221010700	강원도 속초시 노학동	집합	7**	이목로	자연녹지	숙박	12m미만	4.55		1375	12	201505	15		1992
4221010100	강원도 속초시 영랑동	일반	1**	번영로	제2종일반주거	제2종근린생활	25m미만	462.67	415.00	14000	null	201505	4		1996
4221010100	강원도 속초시 영랑동	일반	1**	중앙로	일반상업	제1종근린생활	25m미만	171	225.00	39500	null	201505	12		2013
4221010100	강원도 속초시 영랑동	집합	2**	번영로	준공업	기타	25m미만	48		1800	2	201505	12		1992
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	25m미만	2.14		250	null	201505	6		1982
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	25m미만	2.14		250	null	201505	6		1982
4221011300	강원도 속초시 장사동	집합	2*	미시령로2983번길	계획관리	숙박	25m미만	2.14		250	null	201505	6		1982
