pnu	시군구	유형	지번	도로명	용도지역	건축물주용도	도로조건	전용면적	대지면적	거래금액만원	층	계약연월	계약일	지분구분	건축년도
4215011300	강원도 강릉시 강문동	집합	*	창해로	자연환경보전	숙박	12m미만	3.58		200	null	201507	31		1990
4215011000	강원도 강릉시 교동	일반	1**	율곡로2868번길	일반상업	제2종근린생활	8m미만	128.76	195.00	12300	null	201507	21		1979
4215010200	강원도 강릉시 남문동	일반	1**	남문길	제2종일반주거	제2종근린생활	12m미만	799.68	304.00	43250	null	201507	8		1993
4215010800	강원도 강릉시 성남동	일반	4*	금성로	일반상업	제1종근린생활	25m미만	978.32	420.00	127000	null	201507	9		1980
4215010700	강원도 강릉시 용강동	집합	2*	임영로155번길	준주거	제1종근린생활	8m미만	30.67		1500	null	201507	4		1982
4215010500	강원도 강릉시 임당동	집합	1**	경강로	일반상업	업무	25m이상	110.16		22500	7	201507	21		1995
4215010500	강원도 강릉시 임당동	집합	1**	경강로	일반상업	업무	25m이상	108		22000	7	201507	21		1995
4215010500	강원도 강릉시 임당동	집합	1**	경강로	일반상업	업무	25m이상	134.98		27000	7	201507	21		1995
4215012500	강원도 강릉시 입암동	일반	4**	용지로	제2종일반주거	기타	25m이상	165.87	351.00	27000	null	201507	31		2007
4215025021	강원도 강릉시 주문진읍 주문리	일반	5**	주문북로	제2종일반주거	제1종근린생활	25m미만	89.5	125.00	6700	null	201507	2		1985
4215025021	강원도 강릉시 주문진읍 주문리	일반	3**	주문로	일반상업	제1종근린생활	25m미만	235.11	291.00	24447	null	201507	9		1976
4215011100	강원도 강릉시 포남동	집합	1***	하평3길	제3종일반주거	제1종근린생활	25m미만	61.56		7000	null	201507	29		1995
4215011100	강원도 강릉시 포남동	일반	2**	난설헌로46번길	자연녹지	제2종근린생활	8m미만	454.85	1572.00	20155	null	201507	29		1997
4215011100	강원도 강릉시 포남동	일반	2**	난설헌로78번길	자연녹지	교육연구	8m미만	4081.17	4918.00	190461	null	201507	29		2010
4282025321	강원도 고성군 거진읍 거진리	일반	3**	거탄진로	일반상업	제1종근린생활	25m미만	365.5	167.00	30000	null	201507	10		1981
4282033035	강원도 고성군 토성면 봉포리	일반	2**	봉포4길	일반상업	제2종근린생활	25m미만	411.62	189.00	36600	null	201507	6		2001
4282033030	강원도 고성군 토성면 신평리	집합	4**	신평골길	계획관리	숙박	12m미만	3.62		559	4	201507	10		1985
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	7.24		500	4	201507	10		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	43.37		500	1	201507	13		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	4.63		1120	1	201507	13		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	13.01		3150	1	201507	17		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	.87		210	null	201507	17		1992
4282033030	강원도 고성군 토성면 신평리	집합	4**	잼버리동로	계획관리	숙박	12m미만	6.65		1610	1	201507	27		1992
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	2.7		679	13	201507	1		1997
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	3.43		1070	3	201507	2		1991
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	1.9		533	15	201507	2		1997
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	3.43		1050	6	201507	2		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		2100	9	201507	3		1991
4282033033	강원도 고성군 토성면 원암리	집합	4**	미시령옛길	계획관리	숙박	12m미만	5.15		2400	3	201507	3		1991
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	2.7		679	13	201507	3		1997
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	3.2		888	23	201507	3		1997
4282033033	강원도 고성군 토성면 원암리	집합	3**	고성대로	계획관리	숙박	12m미만	7.98		400	14	201507	7		1991
